work_year,experience_level,salary,employee_residence,remote_ratio,company_size,company_location,company_location_name,company_location_continent,salary_binned,job_title,job_category
2023,Entry,65000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,135000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,105500,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,293000,US,On-Site,Medium,US,United States,North America,,Research Engineer,Data Science & Analytics
2023,Senior,185000,US,On-Site,Medium,US,United States,North America,150k-200k,Research Engineer,Data Science & Analytics
2023,Senior,80000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Senior,70000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Senior,220000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,145000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,200000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Analyst,Data Science & Analytics
2023,Senior,148500,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,48289,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2023,Senior,38631,ES,On-Site,Medium,ES,Spain,Europe,0k-50k,Data Scientist,Data Science & Analytics
2023,Senior,240500,US,On-Site,Large,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,123700,US,On-Site,Large,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,152900,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Senior,117100,US,Full-Remote,Medium,US,United States,North America,100k-150k,Analytics Engineer,Data Science & Analytics
2023,Senior,173000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Senior,113000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Analytics Engineer,Data Science & Analytics
2023,Senior,260000,US,On-Site,Large,US,United States,North America,,Applied Scientist,Data Science & Analytics
2023,Senior,136000,US,On-Site,Large,US,United States,North America,100k-150k,Applied Scientist,Data Science & Analytics
2023,Executive,175000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Executive,110000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,260000,US,On-Site,Large,US,United States,North America,,Applied Scientist,Data Science & Analytics
2023,Senior,136000,US,On-Site,Large,US,United States,North America,100k-150k,Applied Scientist,Data Science & Analytics
2023,Senior,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,110000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,205000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Applied Scientist,Data Science & Analytics
2023,Senior,184000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Applied Scientist,Data Science & Analytics
2023,Senior,149500,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,127075,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,195000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,160000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,219535,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,146115,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,170000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,135000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,145000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,199000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,162000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,222200,US,On-Site,Large,US,United States,North America,200k-250k,Applied Scientist,Data Science & Analytics
2023,Senior,136000,US,On-Site,Large,US,United States,North America,100k-150k,Applied Scientist,Data Science & Analytics
2023,Executive,221000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Analytics Engineer,Data Science & Analytics
2023,Executive,153000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2023,Senior,187000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2023,Senior,128000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,210000,US,On-Site,Medium,US,United States,North America,200k-250k,Research Scientist,Data Science & Analytics
2023,Senior,136000,US,On-Site,Medium,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,179000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,109000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,245000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,180000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,142000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,75000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Senior,198800,US,On-Site,Medium,US,United States,North America,150k-200k,Data Manager,Management & Leadership
2023,Senior,105200,US,On-Site,Medium,US,United States,North America,100k-150k,Data Manager,Management & Leadership
2023,Senior,125000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,112000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,210000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,155000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,115000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Manager,Management & Leadership
2023,Senior,86000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Manager,Management & Leadership
2023,Senior,165000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,140000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,139000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,106000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Entry,40663,CA,On-Site,Large,CA,Canada,North America,0k-50k,Data Analyst,Data Science & Analytics
2022,Senior,275000,CA,On-Site,Small,CA,Canada,North America,,AI Developer,Machine Learning & AI
2023,Senior,50000,UA,Half-Remote,Small,UA,Ukraine,Europe,50k-100k,Machine Learning Researcher,Machine Learning & AI
2023,Intermediate,280700,US,Full-Remote,Medium,US,United States,North America,,Machine Learning Engineer,Machine Learning & AI
2023,Intermediate,150450,US,Full-Remote,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Entry,51753,CA,Full-Remote,Large,CA,Canada,North America,50k-100k,Data Scientist,Data Science & Analytics
2023,Senior,250500,US,On-Site,Medium,US,United States,North America,,Data Architect,Data Engineering & Infrastructure
2023,Senior,159500,US,On-Site,Medium,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2023,Senior,145000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,115000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,140000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Senior,120000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Entry,130001,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Entry,71907,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2023,Intermediate,93918,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2023,Intermediate,51962,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2023,Senior,175000,CA,Full-Remote,Medium,CA,Canada,North America,150k-200k,Data Analyst,Data Science & Analytics
2023,Senior,135000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,Data Analyst,Data Science & Analytics
2023,Entry,85000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Entry,65000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,257000,US,On-Site,Medium,US,United States,North America,,Machine Learning Engineer,Machine Learning & AI
2023,Senior,147000,US,On-Site,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,222000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,203000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,133200,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Entry,213660,US,On-Site,Large,US,United States,North America,200k-250k,Applied Scientist,Data Science & Analytics
2023,Entry,130760,US,On-Site,Large,US,United States,North America,100k-150k,Applied Scientist,Data Science & Analytics
2023,Senior,221000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,147000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,100000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Quality Analyst,Data Science & Analytics
2023,Senior,80000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Quality Analyst,Data Science & Analytics
2023,Senior,185900,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,129300,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,238000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2023,Senior,156000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2023,Senior,304000,US,Full-Remote,Medium,US,United States,North America,>300k,Machine Learning Engineer,Machine Learning & AI
2023,Senior,199000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2023,Intermediate,48289,ES,Full-Remote,Medium,ES,Spain,Europe,0k-50k,Big Data Engineer,Data Engineering & Infrastructure
2023,Senior,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,130000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2023,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Senior,110000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2023,Intermediate,90000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,75000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2023,Intermediate,195895,GB,On-Site,Medium,GB,United Kingdom,Europe,150k-200k,Research Scientist,Data Science & Analytics
2023,Intermediate,102772,GB,On-Site,Medium,GB,United Kingdom,Europe,100k-150k,Research Scientist,Data Science & Analytics
2023,Senior,240000,US,On-Site,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
